"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Biden gets updated COVID-19 booster shot, promotes vaccine. https://t.co/NA5cQZlIPN https://t.co/UYCXPs1zvo",FALSE,2,NA,2022-10-26 14:23:50,FALSE,NA,"1585276018784452608",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","PioneerPress",1,FALSE,FALSE,NA,NA
"@EleftheriaElpis This registry is crucial to help government agencies and the scientific community understand just… https://t.co/Ahsc9asIO2",FALSE,0,"EleftheriaElpis",2022-10-26 14:23:38,TRUE,"1584945042753343495","1585275969383825411","1402262566081019905","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Julieja91669968",0,FALSE,FALSE,NA,NA
"The Chinese city of Shanghai started administering an inhalable COVID-19 vaccine on Wednesday in what appears to be… https://t.co/jzINNhqoi1",FALSE,0,NA,2022-10-26 14:23:25,TRUE,NA,"1585275913150906371",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","abc3340",1,FALSE,FALSE,NA,NA
"If you’re 50 years or over, you are eligible for a free flu vaccine and a COVID-19 booster.

For the best protectio… https://t.co/FDuujjEBeY",FALSE,0,NA,2022-10-26 14:23:21,TRUE,NA,"1585275896528773120",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","UKHSA_YandH",3,FALSE,FALSE,NA,NA
"If you are an Australian, the government will pay for your funeral if you died because of the vaccine.

And they ar… https://t.co/Cajo78LLOv",FALSE,0,NA,2022-10-26 14:23:09,TRUE,NA,"1585275846935314434",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlzheimersPrev2",0,FALSE,FALSE,NA,NA
"When Biden forced American citizens to get the vaccine that's when we had spikes of covid 19. sorry for your loss.🙏😥 https://t.co/ZjZJ8OxgMI",FALSE,0,NA,2022-10-26 14:22:45,FALSE,NA,"1585275744514621440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nobull64yt",0,FALSE,FALSE,NA,NA
"The company that has produced the most vaccines resulting in deaths recorded in VAERS is Pfizer, and they held that… https://t.co/KxgDPBKUGV",FALSE,0,NA,2022-10-26 14:22:19,TRUE,NA,"1585275636586663936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AwakeRepublic",0,FALSE,FALSE,NA,NA
"The Chinese city of Shanghai started administering an inhalable COVID-19 vaccine on Wednesday in what appears to be… https://t.co/mYWB5Hp3LB",FALSE,0,NA,2022-10-26 14:22:02,TRUE,NA,"1585275564214128641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Frances89805199",0,FALSE,FALSE,NA,NA
"@LuvFotos @RealRobynSquire @PrisonPlanet Long term effects 

https://t.co/un75xCBgfo

https://t.co/6nOAOE9jxf… https://t.co/8EabbQzuBz",FALSE,0,"LuvFotos",2022-10-26 14:21:41,TRUE,"1585274226738692096","1585275479124230145","1056910728","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LtAldoRaine4",0,FALSE,FALSE,NA,NA
"@Adam34951570 @JamesMelville This registry is crucial to help government agencies and the scientific community unde… https://t.co/ikYTB5UBm2",FALSE,0,"Adam34951570",2022-10-26 14:21:32,TRUE,"1584956121760280576","1585275439337115649","1542539698786258944","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Julieja91669968",0,FALSE,FALSE,NA,NA
"China rolling out inhalable COVID-19 vaccine https://t.co/8nbl4T79Y1",FALSE,0,NA,2022-10-26 14:20:39,FALSE,NA,"1585275218192486400",NA,"<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox</a>","Canoe",0,FALSE,FALSE,NA,NA
"NEW: we've added close to 22,000 appointments for residents 5+ and 2,700 appts for children 6 mo-under 5 at our Cit… https://t.co/x5Y5NbhDiS",FALSE,16,NA,2022-10-26 14:20:02,TRUE,NA,"1585275063917584388",NA,"<a href=""https://www.meltwater.com/"" rel=""nofollow"">Meltwater Social</a>","TOPublicHealth",13,FALSE,FALSE,NA,NA
"@theNomadz @YorksRose_84 And for those unable to read a full web page the answer is: ""COVID-19 vaccine – please wai… https://t.co/wff8cfJzM8",FALSE,0,"Lazarus2060",2022-10-26 14:19:27,TRUE,"1585274616687333380","1585274915661414409","1226643566660849664","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Lazarus2060",0,FALSE,FALSE,NA,NA
"@NHS100K @Nohj60536387 This registry is crucial to help government agencies and the scientific community understand… https://t.co/Oa6HcMttpF",FALSE,0,"NHS100K",2022-10-26 14:19:04,TRUE,"1583749386026201088","1585274817355341826","1459313064872976384","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Julieja91669968",0,FALSE,FALSE,NA,NA
"On Oct. 12, the FDA announced that the monovalent Pfizer-BioNTech COVID-19 vaccine has been replaced by the bivalen… https://t.co/xz1bkNY9uU",FALSE,2,NA,2022-10-26 14:19:00,TRUE,NA,"1585274801807151105",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","dailytarheel",1,FALSE,FALSE,NA,NA
"My another story is just published @FrontImmunol  - Effect of immune suppression on COVID-19 mRNA vaccine efficacy… https://t.co/uB49AouVUy",FALSE,3,NA,2022-10-26 14:18:41,TRUE,NA,"1585274722450808834",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KangsanKim_UTSW",0,FALSE,FALSE,NA,NA
"@Lololollie @novapbs Psst, Hey 👋  the Covid 19 vaccine was said to be going to pill 💊 form in year✌🏾(2) of its exis… https://t.co/nQtgB4GcA0",FALSE,0,"Lololollie",2022-10-26 14:18:38,TRUE,"1585272173681336320","1585274709679247360","40523473","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EmmanuelFreshh",0,FALSE,FALSE,NA,NA
"@theNomadz @YorksRose_84 Here is the official information rather than the fairy tales, and yes I've given blood aft… https://t.co/jEzwnTigFc",FALSE,0,"theNomadz",2022-10-26 14:18:16,TRUE,"1585248453109522432","1585274616687333380","34219335","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Lazarus2060",0,FALSE,FALSE,NA,NA
"1/ Ocular Manifestations after Receiving COVID-19 Vaccine: A Systematic Review

https://t.co/ufYdkmc7LV

Acute redu… https://t.co/Btl8BAZ2XV",FALSE,2,NA,2022-10-26 14:18:09,TRUE,NA,"1585274587654328321",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sunshine_toes",1,FALSE,FALSE,NA,NA
"Pharmacy Owner Pleads Guilty to Federal Charge Involving theVaccination of Minors Under 12 with the Pfizer-BioNTech… https://t.co/ZYXkx0s6UK",FALSE,0,NA,2022-10-26 14:17:52,TRUE,NA,"1585274517647245317",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nelsonp32",0,FALSE,FALSE,NA,NA
"#AndinaEnglish Peru: Over 84.97 million COVID-19 vaccine doses applied https://t.co/4B2B1pqmfp https://t.co/JDom5AkeoI",FALSE,2,NA,2022-10-26 14:16:54,FALSE,NA,"1585274272129359872",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Agencia_Andina",0,FALSE,FALSE,NA,NA
"@DebraCutler Hi Debra, yes, our vaccine clinic at East York Community Centre is running every Sunday until Nov. 30.… https://t.co/DDH22BRcv2",FALSE,0,"DebraCutler",2022-10-26 14:16:48,TRUE,"1585250212251324416","1585274248859361284","73441207","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MGHToronto",0,FALSE,FALSE,NA,NA
"What’s Driving The Covid-19 Vaccine Price Increases? https://t.co/CODFjwzD0B https://t.co/rMiZBLpAaH",FALSE,0,NA,2022-10-26 14:16:37,FALSE,NA,"1585274200767414274",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","FlareCP",0,FALSE,FALSE,NA,NA
"@@MeetThePress  Chuck Todd, you suck. 

People who received 2 or 3 doses of a mRNA COVID-19 vaccine were more likel… https://t.co/9jvmGdCVoo",FALSE,0,NA,2022-10-26 14:16:21,TRUE,NA,"1585274134870663172",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Hod_Cast",0,FALSE,FALSE,NA,NA
"We should not believe LA public health reports on covid 19 cases.  The tests are not that accurate.  Data is showin… https://t.co/wnRaRJHauE",FALSE,0,NA,2022-10-26 14:16:16,TRUE,NA,"1585274114369114112",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","VallaJoe",0,FALSE,FALSE,NA,NA
"China launches a COVID-19 vaccine inhaled through the mouth https://t.co/VZtacHTJvK",FALSE,93,NA,2022-10-26 14:15:54,FALSE,NA,"1585274022014640129",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mildanalyst",30,FALSE,FALSE,NA,NA
"The needle-free vaccine is a mist that gets sucked in through the mouth.  https://t.co/CJF1REc57F",FALSE,0,NA,2022-10-26 14:15:52,FALSE,NA,"1585274014221668352",NA,"<a href=""https://trueanthem.com/"" rel=""nofollow"">True Anthem</a>","FOX9",0,FALSE,FALSE,NA,NA
"The needle-free vaccine is a mist that gets sucked in through the mouth.  https://t.co/DBTTVfegfZ",FALSE,0,NA,2022-10-26 14:15:43,FALSE,NA,"1585273974887530496",NA,"<a href=""https://trueanthem.com/"" rel=""nofollow"">True Anthem</a>","fox6now",0,FALSE,FALSE,NA,NA
"@CalderaWoodchip @danped85 @Lightsrdope @KyivIndependent https://t.co/kU9PBJwxqU I’m sure Fauci did better by America this time around.",FALSE,0,"CalderaWoodchip",2022-10-26 14:15:19,FALSE,"1585255385124175872","1585273876493352960","853747601518284801","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WJGESQ1",0,FALSE,FALSE,NA,NA
"The Chinese city of Shanghai has started administering an inhalable COVID-19 vaccine in what appears to be a world… https://t.co/tN3oyfp5AS",FALSE,1,NA,2022-10-26 14:15:04,TRUE,NA,"1585273810969837569",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","abcactionnews",0,FALSE,FALSE,NA,NA
"COVID-19 and flu spread more easily in winter and can both cause serious illness. So, if you’re eligible, make sure… https://t.co/8YRLyCLnWL",FALSE,0,NA,2022-10-26 14:15:02,TRUE,NA,"1585273804439392260",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AbilityBliss",0,FALSE,FALSE,NA,NA
"COVID-19 UPDATE: The White House warned Tuesday that, in the absence of additional congressional funding for COVID-… https://t.co/f2nX3gBWbt",FALSE,27,NA,2022-10-26 14:15:01,TRUE,NA,"1585273801813553153",NA,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Emplifi</a>","newsmax",15,FALSE,FALSE,NA,NA
"The covid-19 vaccination campaign is open to everyone, regardless of immigration status, visiting or living in Cost… https://t.co/6P2wQf2x78",FALSE,1,NA,2022-10-26 14:14:43,TRUE,NA,"1585273724164620289",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AMCostaRicaNews",1,FALSE,FALSE,NA,NA
"Ontarians aged five and over may receive a COVID-19 vaccine at the same time, or at any time before or after other… https://t.co/ehVWvtarD6",FALSE,0,NA,2022-10-26 14:14:25,TRUE,NA,"1585273650730631171",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","OntarioCollege",1,FALSE,FALSE,NA,NA
"Afraid of needles? Oral COVID-19 vaccine being used in China https://t.co/e4EGOa7W9E",FALSE,0,NA,2022-10-26 14:14:19,FALSE,NA,"1585273623841062913",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","OSAPtweets",0,FALSE,FALSE,NA,NA
"@toadmeister 2.8 million US military personnel were vaccinated with mRNA COVID-19 vaccine. Of those 23 came down wi… https://t.co/GB8SOnU0FZ",FALSE,0,"toadmeister",2022-10-26 14:14:12,TRUE,"1584926543255584768","1585273592287207424","18809812","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1LastRepublican",0,FALSE,FALSE,NA,NA
"Lawyers warned military that Covid-19 vaccine mandate could be illegal https://t.co/EdLl2k8uUi via @truenorthcentre",FALSE,0,NA,2022-10-26 14:13:33,FALSE,NA,"1585273429116059652",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JWWoodard",0,FALSE,FALSE,NA,NA
"Many adults and children can get a free flu vaccine; boost your immunity this winter with the COVID-19 booster and… https://t.co/v8adG19BTs",FALSE,0,NA,2022-10-26 14:13:00,TRUE,NA,"1585273291694120960",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","wellbeinginfo_",0,FALSE,FALSE,NA,NA
"Can my child receive their #flu and #COVID #vaccines at the same time? 

Dr. Robert Frenck has the answer!… https://t.co/AGViEhtCWt",FALSE,1,NA,2022-10-26 14:10:55,TRUE,NA,"1585272767955566595",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ACTNOWCINCY",0,FALSE,FALSE,NA,NA
"Afraid of needles? China rolling out oral COVID-19 vaccine https://t.co/0hN6LU5ao9 #China #Covid",FALSE,0,NA,2022-10-26 14:10:50,FALSE,NA,"1585272748837933056",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","christianindex",0,FALSE,FALSE,NA,NA
"CHUMLEY New York court crumbles COVID-19 vaccine mandate walls - https://t.co/tUKn8tfdvC - @washtimes COVID-19 wall… https://t.co/bAUvtCRIXy",FALSE,6,NA,2022-10-26 14:10:43,TRUE,NA,"1585272718865403905",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WashTimes",4,FALSE,FALSE,NA,NA
"COVID-19 Updates: 
➡️ Updated vaccine clinic schedules start the week of Nov. 7, close  in December
➡️ Vaccine clin… https://t.co/P6sl5fgiRj",FALSE,3,NA,2022-10-26 14:10:14,TRUE,NA,"1585272594416254978",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","fairfaxhealth",4,FALSE,FALSE,NA,NA
"NAMI NH wholeheartedly supports COVID-19 vaccination as critical to the physical and mental health of our families… https://t.co/Wr3izIxQOP",FALSE,1,NA,2022-10-26 14:10:06,TRUE,NA,"1585272561356705792",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","NAMI_NH",3,FALSE,FALSE,NA,NA
"@notjennaay85 @N76247476Man Covid-19 doesn't have a vaccine yet",FALSE,0,"notjennaay85",2022-10-26 14:09:51,FALSE,"1585100525909204992","1585272499880820736","1260423529624997890","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EricNeill9",0,FALSE,FALSE,NA,NA
"Neurologic Devastation after COVID-19 Vaccination

https://t.co/lmwid7fyzP

#publichealth #publichealthnews… https://t.co/KZrg21wRIr",FALSE,0,NA,2022-10-26 14:09:40,TRUE,NA,"1585272452673949696",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","phnewsmedia",1,FALSE,FALSE,NA,NA
"Soldier who spoke out against military's COVID-19 vaccine requirement facing more charges https://t.co/1urJqFK37m… https://t.co/4xMnbgysr8",FALSE,6,NA,2022-10-26 14:09:38,TRUE,NA,"1585272444452864003",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","InOkanagan",5,FALSE,FALSE,NA,NA
"@MaryBailey1984 You are just one sunk cost fallacy after another. https://t.co/SmkdY6g7tj",FALSE,0,"MaryBailey1984",2022-10-26 14:09:32,FALSE,"1585269693438480386","1585272418347515904","1377752192728379395","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","catebramble",0,FALSE,FALSE,NA,NA
"💉 The COVID-19 vaccine and pediatric and bivalent boosters are available at a variety of pharmacies statewide! 💉

T… https://t.co/hdLRiCgyAQ",FALSE,3,NA,2022-10-26 14:09:18,TRUE,NA,"1585272359140970498",NA,"<a href=""https://app.agorapulse.com"" rel=""nofollow"">Agorapulse app</a>","scdhec",3,FALSE,FALSE,NA,NA
"@doctorvasan It won’t happen until @Novavax submits 2nd booster data. Again, I fault management. Just submit pre-cl… https://t.co/7qbtnL1P3e",FALSE,5,"doctorvasan",2022-10-26 14:08:19,TRUE,"1585242953018388487","1585272112402485248","169325323","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","n6mac41717",0,FALSE,FALSE,NA,NA
"SEE IT: New York Supreme Court reinstates workers fired over COVID-19 vaccine, orders back pay… https://t.co/kpw7awCTT8",FALSE,2,NA,2022-10-26 14:08:10,TRUE,NA,"1585272074414628865",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MoosePatriot1",1,FALSE,FALSE,NA,NA
"@Obamasshadow Speaking to Stat News, FDA vaccines head Peter Marks said that a long-term solution to COVID-19 vacci… https://t.co/zcXElNmpiF",FALSE,0,"Obamasshadow",2022-10-26 14:07:44,TRUE,"1585245626488741888","1585271966956675072","3008789129","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PatientCV",0,FALSE,FALSE,NA,NA
"Immune monitoring of vaccine candidates particularly in special populations is key to advance against COVID-19 and… https://t.co/29PJO68FkO",FALSE,6,NA,2022-10-26 14:07:28,TRUE,NA,"1585271898568523779",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VIRIEVAC",2,FALSE,FALSE,NA,NA
"Anyone aged 12 and up can book an appointment to get one starting today https://t.co/7AH7mWM7kS",FALSE,7,NA,2022-10-26 14:07:02,FALSE,NA,"1585271790661681154",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","CityNewsHFX",3,FALSE,FALSE,NA,NA
"COVID-19 and flu spread more quickly in winter and can cause serious illness. If you’re 50 years or over, you are e… https://t.co/DSU0E9czoO",FALSE,3,NA,2022-10-26 14:06:57,TRUE,NA,"1585271767928545281",NA,"<a href=""https://orlo.tech"" rel=""nofollow"">Orlo</a>","PeterboroughCC",1,FALSE,FALSE,NA,NA
"COVID-19 and flu spread more quickly in winter and can cause serious illness. If you’re 50 years or over, you are e… https://t.co/My49gsCOIq",FALSE,0,NA,2022-10-26 14:06:54,TRUE,NA,"1585271759267323905",NA,"<a href=""https://orlo.tech"" rel=""nofollow"">Orlo</a>","CambsCC",0,FALSE,FALSE,NA,NA
"China rolls out inhaled COVID-19 vaccine in Shanghai https://t.co/aBNdFVfJjj",FALSE,8,NA,2022-10-26 14:06:33,FALSE,NA,"1585271668397596672",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","globeandmail",3,FALSE,FALSE,NA,NA
".@katyperry dressed as a COVID-19 vaccine while Orlando Bloom dressed as ""Dr. Dilf"" in 2021, telling fans to ""stay… https://t.co/6HHaKNz6EY",FALSE,5,"POPSUGAR",2022-10-26 14:06:15,TRUE,"1585271468077846530","1585271593030373377","14833304","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","POPSUGAR",0,FALSE,FALSE,NA,NA
"White House COVID-19 Response Coordinator Ashish Jha has said in a briefing that India is a major exporter of vacci… https://t.co/zeAlnK8xOs",FALSE,0,NA,2022-10-26 14:05:29,TRUE,NA,"1585271400545234944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SujeetK43750854",0,FALSE,FALSE,NA,NA
"@smac_itis1984 @benshapiro I take your anecdote and raise you data. 

https://t.co/lmSm3zAyoG",FALSE,1,"smac_itis1984",2022-10-26 14:05:18,FALSE,"1585175993438076928","1585271354617495554","1103145873163186176","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GarrettMWillia1",0,FALSE,FALSE,NA,NA
"Immune system response turns NEGATIVE 91-150 days post jab. Truly amazing stuff

https://t.co/l15YrdYkYq",FALSE,8,NA,2022-10-26 14:05:03,FALSE,NA,"1585271291065430016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PATCHnHrd",0,FALSE,FALSE,NA,NA
